"model-run","timestamp","t_2m","t_2m_unit","aswdir_s","aswdir_s_unit","aswdifd_s","aswdifd_s_unit","ws_10m","ws_10m_unit"
"06","2020-04-17 14:45:00","","",298.06259474530816,"W/m²",182.93058013916016,"W/m²","",""
"06","2020-04-17 15:00:00",294.3480224609375,"K",225.21882601227819,"W/m²",202.93200302124023,"W/m²",3.8065915783139053,"m/s"
"06","2020-04-17 15:15:00","","",190.68755727089734,"W/m²",198.23595809936523,"W/m²","",""
"06","2020-04-17 15:30:00","","",171.015647927444,"W/m²",183.6532745361328,"W/m²","",""
"06","2020-04-17 15:45:00","","",88.76563804500633,"W/m²",196.3949909210205,"W/m²","",""
"06","2020-04-17 16:00:00",293.5232849121094,"K",48.53125767092531,"W/m²",182.76343727111816,"W/m²",2.168504635924882,"m/s"
"06","2020-04-17 16:15:00","","",15.984381212387234,"W/m²",161.12413597106934,"W/m²","",""
"06","2020-04-17 16:30:00","","",30.78143469226857,"W/m²",141.5758991241455,"W/m²","",""
"06","2020-04-17 16:45:00","","",39.09402355208165,"W/m²",118.89139175415039,"W/m²","",""
"06","2020-04-17 17:00:00",292.2357177734375,"K",27.391314368113463,"W/m²",101.32477188110352,"W/m²",2.256800161316496,"m/s"
"06","2020-04-17 17:15:00","","",10.929796011158162,"W/m²",86.34452247619629,"W/m²","",""
"06","2020-04-17 17:30:00","","",7.9609745705086326,"W/m²",66.53835105895996,"W/m²","",""
"06","2020-04-17 17:45:00","","",0.210938519158711,"W/m²",44.9294490814209,"W/m²","",""
"06","2020-04-17 18:00:00",290.65985107421875,"K",1.46094369707836,"W/m²",26.7912540435791,"W/m²",2.240996970038081,"m/s"
"06","2020-04-17 18:15:00","","",-0.20312487558151202,"W/m²",13.004556655883789,"W/m²","",""
"06","2020-04-17 18:30:00","","",0.375000120751145,"W/m²",1.322572708129882,"W/m²","",""
"06","2020-04-17 18:45:00","","",0.13281261568889002,"W/m²",0.19485092163085901,"W/m²","",""
"06","2020-04-17 19:00:00",289.5195617675781,"K",0.16406261062249503,"W/m²",0.046043395996093,"W/m²",1.736068178405258,"m/s"
"06","2020-04-17 19:15:00","","",0.023437607569826,"W/m²",-0.016604423522949,"W/m²","",""
"06","2020-04-17 19:30:00","","",0.070312602327515,"W/m²",0.201834678649902,"W/m²","",""
"06","2020-04-17 19:45:00","","",0.27343759930175204,"W/m²",0.05709266662597601,"W/m²","",""
"06","2020-04-17 20:00:00",288.1294860839844,"K",0.16406259487900401,"W/m²",-0.06036949157714801,"W/m²",2.538391571475702,"m/s"
"06","2020-04-17 20:15:00","","",-0.320312407275454,"W/m²",0.056683540344238004,"W/m²","",""
"06","2020-04-17 20:30:00","","",0.11718758903029801,"W/m²",-0.045113563537597004,"W/m²","",""
"06","2020-04-17 20:45:00","","",0.125000085098048,"W/m²",0.06401729583740201,"W/m²","",""
"06","2020-04-17 21:00:00",287.101806640625,"K",0.10937508413982001,"W/m²",0.149853706359863,"W/m²",2.139071939210015,"m/s"
"06","2020-04-17 21:15:00","","",0.039062580501453004,"W/m²",-0.041714668273925004,"W/m²","",""
"06","2020-04-17 21:30:00","","",0.367187577502595,"W/m²",0.18460369110107402,"W/m²","",""
"06","2020-04-17 21:45:00","","",0.10937507620909101,"W/m²",-0.13971328735351501,"W/m²","",""
"06","2020-04-17 22:00:00",286.7961730957031,"K",0.20312507219198603,"W/m²",0.18821525573730402,"W/m²",2.377287271939934,"m/s"
"06","2020-04-17 22:15:00","","",-0.36718743002042104,"W/m²",-0.06979751586914,"W/m²","",""
"06","2020-04-17 22:30:00","","",0.398437570300367,"W/m²",0.070827484130859,"W/m²","",""
"06","2020-04-17 22:45:00","","",-0.054687434341758004,"W/m²",0.10188865661621001,"W/m²","",""
"06","2020-04-17 23:00:00",286.3174743652344,"K",0.304687564203308,"W/m²",0.007947921752929,"W/m²",1.966612914704755,"m/s"
"06","2020-04-17 23:15:00","","",-0.109374936074018,"W/m²",0.043128013610839004,"W/m²","",""
"06","2020-04-17 23:30:00","","",0.28125006078432,"W/m²",-0.06643581390380801,"W/m²","",""
"06","2020-04-17 23:45:00","","",-0.15624994123975403,"W/m²",0.218606948852539,"W/m²","",""
"09","2020-04-17 09:00:00",288.9208068847656,"K",409.453125,"W/m²",167.30664598941803,"W/m²",3.747199607348376,"m/s"
"09","2020-04-17 09:15:00","","",445.5625000367191,"W/m²",153.59229969978333,"W/m²","",""
"09","2020-04-17 09:30:00","","",472.93750798500145,"W/m²",154.1483314037323,"W/m²","",""
"09","2020-04-17 09:45:00","","",487.6562596990676,"W/m²",161.48050212860107,"W/m²","",""
"09","2020-04-17 10:00:00",290.786865234375,"K",495.7812768676771,"W/m²",171.56378650665283,"W/m²",3.6445064163118612,"m/s"
"09","2020-04-17 10:15:00","","",522.9844823637434,"W/m²",166.64537620544434,"W/m²","",""
"09","2020-04-17 10:30:00","","",497.45438525511,"W/m²",194.50339698791504,"W/m²","",""
"09","2020-04-17 10:45:00","","",480.7198056260243,"W/m²",214.29951095581055,"W/m²","",""
"09","2020-04-17 11:00:00",292.30352783203125,"K",522.7814591763308,"W/m²",193.74389266967773,"W/m²",3.436562630933195,"m/s"
"09","2020-04-17 11:15:00","","",512.812945428159,"W/m²",205.48824501037598,"W/m²","",""
"09","2020-04-17 11:30:00","","",504.1255929455218,"W/m²",213.70328330993652,"W/m²","",""
"09","2020-04-17 11:45:00","","",526.5943539644064,"W/m²",199.1242847442627,"W/m²","",""
"09","2020-04-17 12:00:00",293.6044006347656,"K",468.3447799014683,"W/m²",233.4097728729248,"W/m²",2.974061104635081,"m/s"
"09","2020-04-17 12:15:00","","",386.75043399387556,"W/m²",277.20387840270996,"W/m²","",""
"09","2020-04-17 12:30:00","","",474.68782852461976,"W/m²",220.08486366271973,"W/m²","",""
"09","2020-04-17 12:45:00","","",491.2815457262047,"W/m²",200.76954650878906,"W/m²","",""
"09","2020-04-17 13:00:00",294.332763671875,"K",449.7815187855448,"W/m²",216.7065887451172,"W/m²",3.634238720033875,"m/s"
"09","2020-04-17 13:15:00","","",356.00024150314846,"W/m²",259.5086421966553,"W/m²","",""
"09","2020-04-17 13:30:00","","",336.1877471289773,"W/m²",255.82476615905762,"W/m²","",""
"09","2020-04-17 13:45:00","","",330.42213544170994,"W/m²",243.63748741149902,"W/m²","",""
"09","2020-04-17 14:00:00",294.2352600097656,"K",299.9533878839285,"W/m²",243.82904624938965,"W/m²",3.933041267510112,"m/s"
"09","2020-04-17 14:15:00","","",174.23465121275436,"W/m²",285.07251358032227,"W/m²","",""
"09","2020-04-17 14:30:00","","",143.5471477796096,"W/m²",278.81857681274414,"W/m²","",""
"09","2020-04-17 14:45:00","","",148.23465856883467,"W/m²",260.2261142730713,"W/m²","",""
"09","2020-04-17 15:00:00",293.5320739746094,"K",116.92215118146812,"W/m²",250.0009593963623,"W/m²",4.334647853103666,"m/s"
"09","2020-04-17 15:15:00","","",8.547141294142024,"W/m²",210.81592750549316,"W/m²","",""
"09","2020-04-17 15:30:00","","",42.48461928530079,"W/m²",220.91029930114746,"W/m²","",""
"09","2020-04-17 15:45:00","","",19.843970335436364,"W/m²",195.0033836364746,"W/m²","",""
"09","2020-04-17 16:00:00",292.35015869140625,"K",7.250196472509867,"W/m²",160.22019577026367,"W/m²",2.196955997094395,"m/s"
"09","2020-04-17 16:15:00","","",6.078292927063174,"W/m²",146.66220664978027,"W/m²","",""
"09","2020-04-17 16:30:00","","",39.73450986377481,"W/m²",136.61417198181152,"W/m²","",""
"09","2020-04-17 16:45:00","","",14.687601830665436,"W/m²",120.93266105651855,"W/m²","",""
"09","2020-04-17 17:00:00",291.2463073730469,"K",0.12507163276275,"W/m²",68.57975578308105,"W/m²",1.737014968291633,"m/s"
"09","2020-04-17 17:15:00","","",0.515669870219296,"W/m²",59.395097732543945,"W/m²","",""
"09","2020-04-17 17:30:00","","",4.062518644117647,"W/m²",59.38974952697754,"W/m²","",""
"09","2020-04-17 17:45:00","","",1.625005445501042,"W/m²",46.776254653930664,"W/m²","",""
"09","2020-04-17 18:00:00",289.881591796875,"K",1.2968760107768071,"W/m²",30.97056770324707,"W/m²",2.114061804510394,"m/s"
"09","2020-04-17 18:15:00","","",-0.007812322235355,"W/m²",14.270418167114258,"W/m²","",""
"09","2020-04-17 18:30:00","","",0.13281266193423,"W/m²",1.687257766723632,"W/m²","",""
"09","2020-04-17 18:45:00","","",0.22656265500725903,"W/m²",-0.07526206970214801,"W/m²","",""
"09","2020-04-17 19:00:00",288.6202697753906,"K",0.148437644994507,"W/m²",0.236566543579101,"W/m²",1.8930054316268632,"m/s"
"09","2020-04-17 19:15:00","","",0.09375013984532801,"W/m²",-0.09976768493652301,"W/m²","",""
"09","2020-04-17 19:30:00","","",-0.031249867141660004,"W/m²",0.10292625427246001,"W/m²","",""
"09","2020-04-17 19:45:00","","",0.35156262542224503,"W/m²",0.17276382446289001,"W/m²","",""
"09","2020-04-17 20:00:00",287.54656982421875,"K",0.17968762143618502,"W/m²",0.04738235473632801,"W/m²",2.171555114615754,"m/s"
"09","2020-04-17 20:15:00","","",0.031250115703377004,"W/m²",0.015790939331054,"W/m²","",""
"09","2020-04-17 20:30:00","","",0.20312510947386403,"W/m²",0.046644210815429,"W/m²","",""
"09","2020-04-17 20:45:00","","",-0.070312394514265,"W/m²",0.10883331298828101,"W/m²","",""
"09","2020-04-17 21:00:00",286.2208557128906,"K",0.24218760088913902,"W/m²",0.17099380493164001,"W/m²",1.885222296027481,"m/s"
"09","2020-04-17 21:15:00","","",-0.007812402925143001,"W/m²",0.010615348815917,"W/m²","",""
"09","2020-04-17 21:30:00","","",0.25781259370139903,"W/m²",-0.028735160827636,"W/m²","",""
"09","2020-04-17 21:45:00","","",-0.15624991072548702,"W/m²",0.23666763305664001,"W/m²","",""
"09","2020-04-17 22:00:00",286.18792724609375,"K",0.28125008578515703,"W/m²",-0.005825042724609,"W/m²",1.9664507096715722,"m/s"
"09","2020-04-17 22:15:00","","",-0.054687416822546006,"W/m²",0.009621620178222,"W/m²","",""
"09","2020-04-17 22:30:00","","",0.007812579483207,"W/m²",0.07192897796630801,"W/m²","",""
"09","2020-04-17 22:45:00","","",0.039062576571272004,"W/m²",-0.04940795898437501,"W/m²","",""
"09","2020-04-17 23:00:00",286.1341552734375,"K",0.007812573750399001,"W/m²",0.05197143554687501,"W/m²",2.110482114878102,"m/s"
"09","2020-04-17 23:15:00","","",0.32812507210506303,"W/m²",0.153390884399414,"W/m²","",""
"09","2020-04-17 23:30:00","","",0.09375006936904401,"W/m²",0.012588500976562,"W/m²","",""
"09","2020-04-17 23:45:00","","",-0.296874933832635,"W/m²",0.059212684631347004,"W/m²","",""
"12","2020-04-17 12:00:00",294.3597717285156,"K",523.4843750000556,"W/m²",197.11635065078735,"W/m²",2.09664023264212,"m/s"
"12","2020-04-17 12:15:00","","",522.1718751037353,"W/m²",195.3684720993042,"W/m²","",""
"12","2020-04-17 12:30:00","","",569.046875192699,"W/m²",157.33567905426025,"W/m²","",""
"12","2020-04-17 12:45:00","","",542.9843761499387,"W/m²",165.68827056884766,"W/m²","",""
"12","2020-04-17 13:00:00",294.62664794921875,"K",490.54687941968285,"W/m²",189.61104202270508,"W/m²",3.606907970069412,"m/s"
"12","2020-04-17 13:15:00","","",479.3906372821631,"W/m²",183.37200164794922,"W/m²","",""
"12","2020-04-17 13:30:00","","",407.6719004371209,"W/m²",213.45293807983398,"W/m²","",""
"12","2020-04-17 13:45:00","","",376.9531754680594,"W/m²",213.75667572021484,"W/m²","",""
"12","2020-04-17 14:00:00",294.6158752441406,"K",266.7344783209792,"W/m²",257.6449775695801,"W/m²",3.80260393971718,"m/s"
"12","2020-04-17 14:15:00","","",147.42207967316784,"W/m²",292.7874984741211,"W/m²","",""
"12","2020-04-17 14:30:00","","",115.20337722271526,"W/m²",285.36459732055664,"W/m²","",""
"12","2020-04-17 14:45:00","","",95.84401074670306,"W/m²",271.50821685791016,"W/m²","",""
"12","2020-04-17 15:00:00",293.92645263671875,"K",88.71901903329106,"W/m²",251.47353744506836,"W/m²",3.602467804827312,"m/s"
"12","2020-04-17 15:15:00","","",98.14088793321564,"W/m²",229.3747043609619,"W/m²","",""
"12","2020-04-17 15:30:00","","",40.5158753804283,"W/m²",212.32647514343262,"W/m²","",""
"12","2020-04-17 15:45:00","","",7.406474123883268,"W/m²",182.10810470581055,"W/m²","",""
"12","2020-04-17 16:00:00",292.895751953125,"K",39.000189999773475,"W/m²",175.23769760131836,"W/m²",2.709730534791976,"m/s"
"12","2020-04-17 16:15:00","","",39.67983899461985,"W/m²",163.59086418151855,"W/m²","",""
"12","2020-04-17 16:30:00","","",11.836050230238277,"W/m²",144.47843742370605,"W/m²","",""
"12","2020-04-17 16:45:00","","",6.093829512989355,"W/m²",122.00737190246582,"W/m²","",""
"12","2020-04-17 17:00:00",291.9185791015625,"K",0.5781813679345781,"W/m²",86.4114933013916,"W/m²",1.200753270438236,"m/s"
"12","2020-04-17 17:15:00","","",1.390665529019509,"W/m²",76.05674362182617,"W/m²","",""
"12","2020-04-17 17:30:00","","",1.281275338289431,"W/m²",55.87715148925781,"W/m²","",""
"12","2020-04-17 17:45:00","","",0.18751251972590802,"W/m²",37.963321685791016,"W/m²","",""
"12","2020-04-17 18:00:00",290.6524658203125,"K",0.265629829838871,"W/m²",25.994674682617188,"W/m²",1.5427552406733311,"m/s"
"12","2020-04-17 18:15:00","","",0.15625092786633302,"W/m²",12.1732177734375,"W/m²","",""
"12","2020-04-17 18:30:00","","",0.09375009414377701,"W/m²",1.263320922851562,"W/m²","",""
"12","2020-04-17 18:45:00","","",0.21875008215299901,"W/m²",0.28557968139648404,"W/m²","",""
"12","2020-04-17 19:00:00",289.65093994140625,"K",0.093750076171838,"W/m²",0.144058227539062,"W/m²",1.321850008072335,"m/s"
"12","2020-04-17 19:15:00","","",0.14843757107181202,"W/m²",0.018315315246582,"W/m²","",""
"12","2020-04-17 19:30:00","","",-0.007812433876097,"W/m²",0.10352993011474601,"W/m²","",""
"12","2020-04-17 19:45:00","","",0.16406256218026902,"W/m²",0.048242568969726,"W/m²","",""
"12","2020-04-17 20:00:00",288.44140625,"K",0.070312558018291,"W/m²",0.08666801452636701,"W/m²",2.10353100813615,"m/s"
"12","2020-04-17 20:15:00","","",0.07031255451134501,"W/m²",0.125259399414062,"W/m²","",""
"12","2020-04-17 20:30:00","","",0.070312551470059,"W/m²",0.07010459899902301,"W/m²","",""
"12","2020-04-17 20:45:00","","",0.250000048305114,"W/m²",0.10091018676757801,"W/m²","",""
"12","2020-04-17 21:00:00",286.96978759765625,"K",-0.015624954227047001,"W/m²",0.014551162719726,"W/m²",2.05509835908103,"m/s"
"12","2020-04-17 21:15:00","","",0.015625043270281,"W/m²",0.166559219360351,"W/m²","",""
"12","2020-04-17 21:30:00","","",0.015625041072877002,"W/m²",0.08027076721191401,"W/m²","",""
"12","2020-04-17 21:45:00","","",0.226562539268181,"W/m²",-0.017662048339843,"W/m²","",""
"12","2020-04-17 22:00:00",286.968017578125,"K",-0.007812463365391001,"W/m²",0.138275146484375,"W/m²",2.941556354770118,"m/s"
"12","2020-04-17 22:15:00","","",0.019531285135696002,"W/m²",0.052054405212402004,"W/m²","",""
"12","2020-04-17 22:30:00","","",0.12890628372370702,"W/m²",-0.010674476623535,"W/m²","",""
"12","2020-04-17 22:45:00","","",0.121093781759652,"W/m²",0.08675193786621001,"W/m²","",""
"12","2020-04-17 23:00:00",286.3124084472656,"K",-0.050781219418988006,"W/m²",-0.014999389648437,"W/m²",3.091848504752235,"m/s"
"12","2020-04-17 23:15:00","","",0.093750029325795,"W/m²",0.16446781158447202,"W/m²","",""
"12","2020-04-17 23:30:00","","",0.015625027644758,"W/m²",-0.09353923797607401,"W/m²","",""
"12","2020-04-17 23:45:00","","",0.035156276703087005,"W/m²",0.066432952880859,"W/m²","",""
"15","2020-04-17 15:00:00",294.4358825683594,"K",153.84375,"W/m²",213.79266738891602,"W/m²",3.761614552001668,"m/s"
"15","2020-04-17 15:15:00","","",144.51562502494608,"W/m²",206.88214737176895,"W/m²","",""
"15","2020-04-17 15:30:00","","",87.07812527388349,"W/m²",203.31173032522202,"W/m²","",""
"15","2020-04-17 15:45:00","","",106.32812588357952,"W/m²",181.53912496566772,"W/m²","",""
"15","2020-04-17 16:00:00",293.4610290527344,"K",79.046875458751,"W/m²",175.25025844573975,"W/m²",2.510750322723357,"m/s"
"15","2020-04-17 16:15:00","","",65.41406310727199,"W/m²",159.91833806037903,"W/m²","",""
"15","2020-04-17 16:30:00","","",42.664063666044775,"W/m²",146.1431109905243,"W/m²","",""
"15","2020-04-17 16:45:00","","",15.156254662450907,"W/m²",129.69226026535034,"W/m²","",""
"15","2020-04-17 17:00:00",292.39727783203125,"K",6.42188360556792,"W/m²",104.95368814468384,"W/m²",1.505057373523552,"m/s"
"15","2020-04-17 17:15:00","","",0.8984618174731601,"W/m²",70.23894786834717,"W/m²","",""
"15","2020-04-17 17:30:00","","",1.148464445424486,"W/m²",58.98351192474365,"W/m²","",""
"15","2020-04-17 17:45:00","","",0.21094870665317603,"W/m²",42.53472328186035,"W/m²","",""
"15","2020-04-17 18:00:00",290.9779052734375,"K",0.117190662640948,"W/m²",28.161998748779297,"W/m²",2.092288875375049,"m/s"
"15","2020-04-17 18:15:00","","",0.046875215882707,"W/m²",12.064906597137451,"W/m²","",""
"15","2020-04-17 18:30:00","","",0.070312510067597,"W/m²",1.426195621490478,"W/m²","",""
"15","2020-04-17 18:45:00","","",0.023437508721189,"W/m²",0.143476009368896,"W/m²","",""
"15","2020-04-17 19:00:00",289.6470642089844,"K",0.046875007636133004,"W/m²",0.13433504104614202,"W/m²",1.928287933532901,"m/s"
"15","2020-04-17 19:15:00","","",0.05859375673294401,"W/m²",0.133235454559326,"W/m²","",""
"15","2020-04-17 19:30:00","","",0.035156255982648,"W/m²",0.10887575149536101,"W/m²","",""
"15","2020-04-17 19:45:00","","",0.085937505360149,"W/m²",0.07491397857666,"W/m²","",""
"15","2020-04-17 20:00:00",288.46673583984375,"K",0.007812504828972,"W/m²",0.09379100799560501,"W/m²",1.868041769444679,"m/s"
"15","2020-04-17 20:15:00","","",-0.011718745642186001,"W/m²",0.08931779861450101,"W/m²","",""
"15","2020-04-17 20:30:00","","",0.035156253969503004,"W/m²",0.07712221145629801,"W/m²","",""
"15","2020-04-17 20:45:00","","",0.08593750362750101,"W/m²",0.041532516479492,"W/m²","",""
"15","2020-04-17 21:00:00",287.2565612792969,"K",-0.015624996678994002,"W/m²",0.099774360656738,"W/m²",2.097570055913891,"m/s"
"15","2020-04-17 21:15:00","","",0.042968753058424,"W/m²",0.036939620971679,"W/m²","",""
"15","2020-04-17 21:30:00","","",0.042968752815569,"W/m²",0.075709819793701,"W/m²","",""
"15","2020-04-17 21:45:00","","",-0.00976562238156,"W/m²",0.032495260238647,"W/m²","",""
"15","2020-04-17 22:00:00",286.24169921875,"K",0.009765627423314,"W/m²",0.032259702682495,"W/m²",2.00753654397787,"m/s"
"15","2020-04-17 22:15:00","","",-0.027343747735075002,"W/m²",0.069171428680419,"W/m²","",""
"15","2020-04-17 22:30:00","","",0.023437502100197002,"W/m²",0.029914855957031004,"W/m²","",""
"15","2020-04-17 22:45:00","","",0.033203126978155,"W/m²",0.033668994903564,"W/m²","",""
"15","2020-04-17 23:00:00",285.5443420410156,"K",-0.021484373155981,"W/m²",0.041315078735351,"W/m²",2.134236986528182,"m/s"
"15","2020-04-17 23:15:00","","",0.029296876735752004,"W/m²",0.013847827911376,"W/m²","",""
"15","2020-04-17 23:30:00","","",0.052734376635311005,"W/m²",0.044965267181396006,"W/m²","",""
"15","2020-04-17 23:45:00","","",-0.035156248452969004,"W/m²",0.042905569076538,"W/m²","",""
"18","2020-04-17 18:00:00",290.73553466796875,"K",0.0,"W/m²",20.837890625,"W/m²",1.7683134409798411,"m/s"
"18","2020-04-17 18:15:00","","",0.0,"W/m²",13.90625,"W/m²","",""
"18","2020-04-17 18:30:00","","",0.0,"W/m²",1.32421875,"W/m²","",""
"18","2020-04-17 18:45:00","","",0.0,"W/m²",0.05664062500000001,"W/m²","",""
"18","2020-04-17 19:00:00",289.1955871582031,"K",0.0,"W/m²",0.029296875000000003,"W/m²",1.749374832606184,"m/s"
"18","2020-04-17 19:15:00","","",0.0,"W/m²",0.015625,"W/m²","",""
"18","2020-04-17 19:30:00","","",0.0,"W/m²",0.013671875,"W/m²","",""
"18","2020-04-17 19:45:00","","",0.0,"W/m²",0.00439453125,"W/m²","",""
"18","2020-04-17 20:00:00",288.6746520996094,"K",0.0,"W/m²",0.00537109375,"W/m²",1.753418493354254,"m/s"
"18","2020-04-17 20:15:00","","",0.0,"W/m²",0.0078125,"W/m²","",""
"18","2020-04-17 20:30:00","","",0.0,"W/m²",0.0029296875,"W/m²","",""
"18","2020-04-17 20:45:00","","",0.0,"W/m²",0.00048828124999999995,"W/m²","",""
"18","2020-04-17 21:00:00",287.6907043457031,"K",0.0,"W/m²",0.00244140625,"W/m²",1.7065628098804,"m/s"
"18","2020-04-17 21:15:00","","",0.0,"W/m²",0.0048828125,"W/m²","",""
"18","2020-04-17 21:30:00","","",0.0,"W/m²",0.0,"W/m²","",""
"18","2020-04-17 21:45:00","","",0.0,"W/m²",0.003173828125,"W/m²","",""
"18","2020-04-17 22:00:00",286.5568542480469,"K",0.0,"W/m²",0.001708984375,"W/m²",2.013672185927121,"m/s"
"18","2020-04-17 22:15:00","","",0.0,"W/m²",0.00244140625,"W/m²","",""
"18","2020-04-17 22:30:00","","",0.0,"W/m²",-0.00048828124999999995,"W/m²","",""
"18","2020-04-17 22:45:00","","",0.0,"W/m²",0.0009765625,"W/m²","",""
"18","2020-04-17 23:00:00",285.7848815917969,"K",0.0,"W/m²",-0.0009765625,"W/m²",1.92671363470697,"m/s"
"18","2020-04-17 23:15:00","","",0.0,"W/m²",0.005126953125,"W/m²","",""
"18","2020-04-17 23:30:00","","",0.0,"W/m²",-0.003173828125,"W/m²","",""
"18","2020-04-17 23:45:00","","",0.0,"W/m²",0.0029296875,"W/m²","",""
"21","2020-04-17 21:00:00",287.950927734375,"K",0.0,"W/m²",0.0,"W/m²",1.876164909533468,"m/s"
"21","2020-04-17 21:15:00","","",0.0,"W/m²",0.0,"W/m²","",""
"21","2020-04-17 21:30:00","","",0.0,"W/m²",0.0,"W/m²","",""
"21","2020-04-17 21:45:00","","",0.0,"W/m²",0.0,"W/m²","",""
"21","2020-04-17 22:00:00",286.6848449707031,"K",0.0,"W/m²",0.0,"W/m²",2.024247696881138,"m/s"
"21","2020-04-17 22:15:00","","",0.0,"W/m²",0.0,"W/m²","",""
"21","2020-04-17 22:30:00","","",0.0,"W/m²",0.0,"W/m²","",""
"21","2020-04-17 22:45:00","","",0.0,"W/m²",0.0,"W/m²","",""
"21","2020-04-17 23:00:00",286.6559143066406,"K",0.0,"W/m²",0.0,"W/m²",1.7071653971598741,"m/s"
"21","2020-04-17 23:15:00","","",0.0,"W/m²",0.0,"W/m²","",""
"21","2020-04-17 23:30:00","","",0.0,"W/m²",0.0,"W/m²","",""
"21","2020-04-17 23:45:00","","",0.0,"W/m²",0.0,"W/m²","",""
